Time,Data,Condition,Current,Label
2025-11-12 16:21:12.999,74.0,None,music1,None
2025-11-12 16:21:13.561,52.0,None,music1,None
2025-11-12 16:21:13.980,40.0,None,music1,None
2025-11-12 16:21:14.468,53.0,None,music1,None
2025-11-12 16:21:14.939,43.0,None,music1,None
2025-11-12 16:21:15.545,45.0,None,music1,None
2025-11-12 16:21:15.982,39.0,None,music1,None
2025-11-12 16:21:16.488,44.0,None,music1,None
2025-11-12 16:21:16.959,45.0,None,music1,None
2025-11-12 16:21:17.530,21.0,None,music1,None
2025-11-12 16:21:18.575,28.0,None,music1,None
2025-11-12 16:21:18.996,21.0,None,music1,None
2025-11-12 16:21:19.604,19.0,None,music1,None
2025-11-12 16:21:20.028,17.0,None,music1,None
2025-11-12 16:21:20.644,19.0,None,music1,None
2025-11-12 16:21:21.660,19.0,None,music1,None
2025-11-12 16:21:22.579,19.0,None,music1,None
2025-11-12 16:21:22.998,20.0,None,music1,None
2025-11-12 16:21:24.034,19.0,None,music1,None
2025-11-12 16:21:25.041,18.0,None,music1,None
2025-11-12 16:21:25.615,20.0,None,music1,None
2025-11-12 16:21:26.148,23.0,None,music1,None
2025-11-12 16:21:26.601,33.0,None,music1,None
2025-11-12 16:21:27.134,28.0,None,music1,None
2025-11-12 16:21:27.701,37.0,None,music1,None
2025-11-12 16:21:28.079,60.0,None,music1,None
2025-11-12 16:21:28.744,53.0,None,music1,None
2025-11-12 16:21:29.715,62.0,None,music1,None
2025-11-12 16:21:30.126,65.0,None,music1,None
2025-11-12 16:21:30.643,66.0,None,music1,None
2025-11-12 16:21:31.160,66.0,None,music1,None
2025-11-12 16:21:31.695,66.0,None,music1,None
2025-11-12 16:21:32.715,73.0,None,music1,None
2025-11-12 16:21:33.734,50.0,None,music1,None
2025-11-12 16:21:34.171,44.0,None,music1,None
2025-11-12 16:21:34.874,2.0,None,music1,None
2025-11-12 16:21:35.175,7.0,None,music1,None
2025-11-12 16:21:36.831,9.0,None,music1,None
2025-11-12 16:21:37.254,9.0,None,music1,None
2025-11-12 16:21:37.839,8.0,None,music1,None
2025-11-12 16:21:38.902,10.0,None,music1,None
2025-11-12 16:21:39.884,9.0,None,music1,None
2025-11-12 16:21:40.322,10.0,None,music1,None
2025-11-12 16:21:41.843,9.0,None,music1,None
2025-11-12 16:21:42.335,9.0,None,music1,None
2025-11-12 16:21:42.977,10.0,None,music1,None
2025-11-12 16:21:43.517,7.0,None,music1,None
2025-11-12 16:21:44.015,9.0,None,music1,None
2025-11-12 16:21:44.520,11.0,None,music1,None
2025-11-12 16:21:45.141,9.0,None,music1,None
2025-11-12 16:21:46.116,9.0,None,music1,None
2025-11-12 16:21:46.716,10.0,None,music1,None
2025-11-12 16:21:47.585,10.0,None,music1,None
2025-11-12 16:21:48.202,10.0,None,music1,None
2025-11-12 16:21:49.229,11.0,None,music1,None
2025-11-12 16:21:49.728,11.0,None,music1,None
2025-11-12 16:21:51.073,15.0,None,music1,None
2025-11-12 16:21:51.444,8.0,None,music1,None
2025-11-12 16:21:52.007,6.0,None,music1,None
2025-11-12 16:21:52.252,13.0,None,music1,None
2025-11-12 16:21:53.063,13.0,None,music1,None
2025-11-12 16:21:53.793,14.0,None,music1,None
2025-11-12 16:21:54.327,15.0,None,music1,None
2025-11-12 16:21:54.752,16.0,None,music1,None
2025-11-12 16:21:55.293,16.0,None,music1,None
2025-11-12 16:21:56.143,16.0,None,music1,None
2025-11-12 16:21:56.200,19.0,None,music1,None
2025-11-12 16:21:57.538,17.0,None,music1,None
2025-11-12 16:21:57.670,17.0,None,music1,None
2025-11-12 16:21:57.952,18.0,None,music1,None
2025-11-12 16:21:58.878,17.0,None,music1,None
2025-11-12 16:22:00.824,16.0,None,music1,None
2025-11-12 16:22:01.173,15.0,None,music1,None
2025-11-12 16:22:01.670,19.0,None,music1,None
2025-11-12 16:22:02.270,17.0,None,music1,None
2025-11-12 16:22:02.655,16.0,None,music1,None
2025-11-12 16:22:03.171,10.0,None,music1,None
2025-11-12 16:22:05.226,8.0,None,music1,None
2025-11-12 16:22:05.631,8.0,None,music1,None
2025-11-12 16:22:06.257,8.0,None,questionnaire1,None
2025-11-12 16:22:06.659,8.0,None,questionnaire1,None
2025-11-12 16:22:08.724,8.0,None,questionnaire1,None
2025-11-12 16:22:09.359,7.0,None,questionnaire1,None
2025-11-12 16:22:09.758,9.0,None,questionnaire1,None
2025-11-12 16:22:10.791,8.0,None,questionnaire1,None
2025-11-12 16:22:11.403,8.0,None,interval1,None
2025-11-12 16:22:12.326,8.0,None,interval1,None
2025-11-12 16:22:12.843,7.0,None,interval1,None
2025-11-12 16:22:13.361,8.0,None,interval1,None
2025-11-12 16:22:13.761,12.0,None,interval1,None
2025-11-12 16:22:15.412,15.0,None,interval1,None
2025-11-12 16:22:15.784,7.0,None,interval1,None
2025-11-12 16:22:16.427,10.0,None,interval1,None
2025-11-12 16:22:16.857,12.0,None,interval1,None
2025-11-12 16:22:17.880,10.0,None,interval1,None
2025-11-12 16:22:18.861,12.0,None,interval1,None
2025-11-12 16:22:19.419,12.0,None,interval1,None
2025-11-12 16:22:20.496,12.0,None,interval1,None
2025-11-12 16:22:20.968,13.0,None,interval1,None
2025-11-12 16:22:21.570,16.0,None,interval1,None
2025-11-12 16:22:21.942,2.0,None,interval1,None
2025-11-12 16:22:22.512,18.0,None,interval1,None
2025-11-12 16:22:23.549,27.0,None,interval1,None
2025-11-12 16:22:23.994,9.0,None,interval1,None
2025-11-12 16:22:24.509,12.0,None,interval1,None
2025-11-12 16:22:25.029,0.0,None,interval1,None
2025-11-12 16:22:26.055,0.0,None,interval1,None
2025-11-12 16:22:26.536,0.0,None,interval1,None
2025-11-12 16:22:27.074,0.0,None,interval1,None
2025-11-12 16:22:27.596,0.0,None,interval1,None
2025-11-12 16:22:28.006,0.0,None,interval1,None
2025-11-12 16:22:28.668,0.0,None,interval1,None
2025-11-12 16:22:29.048,0.0,None,interval1,None
2025-11-12 16:22:29.657,1.0,None,interval1,None
2025-11-12 16:22:30.081,0.0,None,interval1,None
2025-11-12 16:22:30.675,0.0,None,interval1,None
2025-11-12 16:22:31.124,2.0,None,interval1,None
2025-11-12 16:22:32.128,0.0,None,interval1,None
2025-11-12 16:22:32.747,0.0,None,interval1,None
2025-11-12 16:22:33.659,0.0,None,interval1,None
2025-11-12 16:22:34.192,1.0,None,interval1,None
2025-11-12 16:22:34.679,6.0,None,interval1,None
2025-11-12 16:22:35.207,8.0,None,interval1,None
2025-11-12 16:22:36.227,8.0,None,interval1,None
2025-11-12 16:22:36.750,8.0,None,interval1,None
2025-11-12 16:22:37.246,7.0,None,interval1,None
2025-11-12 16:22:37.773,8.0,None,interval1,None
2025-11-12 16:22:38.197,8.0,None,interval1,None
2025-11-12 16:22:38.713,6.0,None,interval1,None
2025-11-12 16:22:39.242,7.0,None,interval1,None
2025-11-12 16:22:39.838,9.0,None,interval1,None
2025-11-12 16:22:40.332,8.0,None,interval1,None
2025-11-12 16:22:40.853,7.0,None,interval1,None
2025-11-12 16:22:41.205,7.0,None,interval1,None
2025-11-12 16:22:41.754,7.0,None,interval1,None
2025-11-12 16:22:42.237,7.0,None,interval1,None
2025-11-12 16:22:42.822,9.0,None,interval1,None
2025-11-12 16:22:43.161,9.0,None,interval1,None
2025-11-12 16:22:43.912,8.0,None,interval1,None
2025-11-12 16:22:44.297,21.0,None,interval1,None
2025-11-12 16:22:44.814,50.0,None,interval1,None
2025-11-12 16:22:45.849,67.0,None,interval1,None
2025-11-12 16:22:46.390,73.0,None,interval1,None
2025-11-12 16:22:46.948,70.0,None,interval1,None
2025-11-12 16:22:47.460,71.0,None,interval1,None
2025-11-12 16:22:47.967,71.0,None,music2,None
2025-11-12 16:22:48.952,36.0,None,music2,None
2025-11-12 16:22:49.511,30.0,None,music2,None
2025-11-12 16:22:50.031,28.0,None,music2,None
2025-11-12 16:22:50.410,27.0,None,music2,None
2025-11-12 16:22:50.970,20.0,None,music2,None
2025-11-12 16:22:51.560,21.0,None,music2,None
2025-11-12 16:22:52.262,22.0,None,music2,None
2025-11-12 16:22:52.701,21.0,None,music2,None
2025-11-12 16:22:53.061,21.0,None,music2,None
2025-11-12 16:22:53.609,21.0,None,music2,None
2025-11-12 16:22:54.154,20.0,None,music2,None
2025-11-12 16:22:55.117,24.0,None,music2,None
2025-11-12 16:22:55.677,22.0,None,music2,None
2025-11-12 16:22:56.150,22.0,None,music2,None
2025-11-12 16:22:56.709,22.0,None,music2,None
2025-11-12 16:22:57.135,22.0,None,music2,None
2025-11-12 16:22:58.213,22.0,None,music2,None
2025-11-12 16:22:58.629,24.0,None,music2,None
2025-11-12 16:22:59.268,23.0,None,music2,None
2025-11-12 16:22:59.633,23.0,None,music2,None
2025-11-12 16:23:00.276,22.0,None,music2,None
2025-11-12 16:23:00.785,23.0,None,music2,None
2025-11-12 16:23:01.442,22.0,None,music2,None
2025-11-12 16:23:01.847,23.0,None,music2,None
2025-11-12 16:23:02.727,23.0,None,music2,None
2025-11-12 16:23:03.447,23.0,None,music2,None
2025-11-12 16:23:03.760,21.0,None,music2,None
2025-11-12 16:23:04.800,22.0,None,music2,None
2025-11-12 16:23:06.531,26.0,None,music2,None
2025-11-12 16:23:06.829,25.0,None,music2,None
2025-11-12 16:23:07.341,24.0,None,music2,None
2025-11-12 16:23:07.849,24.0,None,music2,None
2025-11-12 16:23:08.378,24.0,None,music2,None
2025-11-12 16:23:08.803,23.0,None,music2,None
2025-11-12 16:23:09.490,25.0,None,music2,None
2025-11-12 16:23:09.839,26.0,None,music2,None
2025-11-12 16:23:10.427,22.0,None,music2,None
2025-11-12 16:23:10.859,13.0,None,music2,None
2025-11-12 16:23:11.465,13.0,None,music2,None
2025-11-12 16:23:11.862,12.0,None,music2,None
2025-11-12 16:23:12.465,12.0,None,music2,None
2025-11-12 16:23:13.604,13.0,None,music2,None
2025-11-12 16:23:13.916,13.0,None,music2,None
2025-11-12 16:23:14.582,14.0,None,music2,None
2025-11-12 16:23:14.930,14.0,None,music2,None
2025-11-12 16:23:15.550,14.0,None,music2,None
2025-11-12 16:23:16.595,13.0,None,music2,None
2025-11-12 16:23:17.112,13.0,None,music2,None
2025-11-12 16:23:19.360,14.0,None,music2,None
2025-11-12 16:23:19.582,13.0,None,music2,None
2025-11-12 16:23:19.998,13.0,None,music2,None
2025-11-12 16:23:21.823,14.0,None,music2,None
2025-11-12 16:23:21.976,13.0,None,music2,None
2025-11-12 16:23:22.680,14.0,None,music2,None
2025-11-12 16:23:23.154,14.0,None,music2,None
2025-11-12 16:23:23.794,13.0,None,music2,None
2025-11-12 16:23:24.128,13.0,None,music2,None
2025-11-12 16:23:25.222,13.0,None,music2,None
2025-11-12 16:23:25.700,12.0,None,music2,None
2025-11-12 16:23:26.239,14.0,None,music2,None
2025-11-12 16:23:26.643,14.0,None,music2,None
2025-11-12 16:23:27.136,13.0,None,music2,None
2025-11-12 16:23:27.768,14.0,None,music2,None
2025-11-12 16:23:28.216,14.0,None,music2,None
2025-11-12 16:23:28.819,16.0,None,music2,None
2025-11-12 16:23:29.244,15.0,None,music2,None
2025-11-12 16:23:29.809,15.0,None,music2,None
2025-11-12 16:23:30.549,15.0,None,music2,None
2025-11-12 16:23:31.168,16.0,None,music2,None
2025-11-12 16:23:31.242,14.0,None,music2,None
2025-11-12 16:23:31.817,18.0,None,music2,None
2025-11-12 16:23:32.883,96.0,None,music2,None
2025-11-12 16:23:33.291,63.0,None,music2,None
2025-11-12 16:23:34.018,71.0,None,music2,None
2025-11-12 16:23:34.326,60.0,None,music2,None
2025-11-12 16:23:35.342,45.0,None,music2,None
2025-11-12 16:23:35.890,47.0,None,music2,None
2025-11-12 16:23:36.380,46.0,None,music2,None
2025-11-12 16:23:36.899,45.0,None,music2,None
2025-11-12 16:23:37.912,45.0,None,music2,None
2025-11-12 16:23:38.280,44.0,None,music2,None
2025-11-12 16:23:38.945,45.0,None,music2,None
2025-11-12 16:23:39.435,45.0,None,music2,None
2025-11-12 16:23:39.973,45.0,None,music2,None
2025-11-12 16:23:40.507,45.0,None,music2,None
2025-11-12 16:23:41.088,45.0,None,music2,None
2025-11-12 16:23:41.440,46.0,None,music2,None
2025-11-12 16:23:42.031,45.0,None,music2,None
2025-11-12 16:23:42.646,44.0,None,music2,None
2025-11-12 16:23:43.051,43.0,None,music2,None
2025-11-12 16:23:43.521,44.0,None,music2,None
2025-11-12 16:23:44.013,44.0,None,music2,None
2025-11-12 16:23:45.045,46.0,None,music2,None
2025-11-12 16:23:45.586,45.0,None,music2,None
2025-11-12 16:23:46.509,45.0,None,music2,None
2025-11-12 16:23:47.085,45.0,None,music2,None
2025-11-12 16:23:47.526,44.0,None,music2,None
2025-11-12 16:23:49.252,46.0,None,questionnaire2,None
2025-11-12 16:23:49.678,45.0,None,questionnaire2,None
2025-11-12 16:23:50.680,45.0,None,questionnaire2,None
2025-11-12 16:23:52.144,45.0,None,questionnaire2,None
2025-11-12 16:23:52.671,44.0,None,questionnaire2,None
2025-11-12 16:23:53.178,45.0,None,interval2,None
2025-11-12 16:23:53.587,45.0,None,interval2,None
2025-11-12 16:23:54.310,45.0,None,interval2,None
2025-11-12 16:23:54.710,44.0,None,interval2,None
2025-11-12 16:23:55.232,45.0,None,interval2,None
2025-11-12 16:23:55.743,48.0,None,interval2,None
2025-11-12 16:23:56.259,44.0,None,interval2,None
2025-11-12 16:23:56.668,47.0,None,interval2,None
2025-11-12 16:23:57.722,47.0,None,interval2,None
2025-11-12 16:23:58.392,44.0,None,interval2,None
2025-11-12 16:23:58.807,43.0,None,interval2,None
2025-11-12 16:23:59.268,37.0,None,interval2,None
2025-11-12 16:23:59.824,67.0,None,interval2,None
2025-11-12 16:24:00.377,61.0,None,interval2,None
2025-11-12 16:24:00.880,66.0,None,interval2,None
2025-11-12 16:24:02.351,61.0,None,interval2,None
2025-11-12 16:24:03.414,53.0,None,interval2,None
2025-11-12 16:24:03.954,55.0,None,interval2,None
2025-11-12 16:24:04.468,59.0,None,interval2,None
2025-11-12 16:24:05.430,61.0,None,interval2,None
2025-11-12 16:24:05.871,60.0,None,interval2,None
2025-11-12 16:24:06.900,59.0,None,interval2,None
2025-11-12 16:24:07.526,57.0,None,interval2,None
2025-11-12 16:24:08.539,59.0,None,interval2,None
2025-11-12 16:24:08.943,69.0,None,interval2,None
2025-11-12 16:24:09.999,77.0,None,interval2,None
2025-11-12 16:24:10.560,77.0,None,interval2,None
2025-11-12 16:24:11.620,65.0,None,interval2,None
2025-11-12 16:24:12.035,66.0,None,interval2,None
2025-11-12 16:24:12.547,65.0,None,interval2,None
2025-11-12 16:24:13.065,63.0,None,interval2,None
2025-11-12 16:24:13.581,61.0,None,interval2,None
2025-11-12 16:24:13.917,61.0,None,interval2,None
2025-11-12 16:24:14.596,62.0,None,interval2,None
2025-11-12 16:24:14.944,62.0,None,interval2,None
2025-11-12 16:24:15.627,60.0,None,interval2,None
2025-11-12 16:24:16.040,59.0,None,interval2,None
2025-11-12 16:24:16.656,60.0,None,interval2,None
2025-11-12 16:24:17.004,60.0,None,interval2,None
2025-11-12 16:24:17.605,60.0,None,interval2,None
2025-11-12 16:24:18.194,60.0,None,interval2,None
2025-11-12 16:24:18.724,60.0,None,interval2,None
2025-11-12 16:24:19.141,61.0,None,interval2,None
2025-11-12 16:24:19.701,60.0,None,interval2,None
2025-11-12 16:24:20.157,60.0,None,interval2,None
2025-11-12 16:24:20.775,59.0,None,interval2,None
2025-11-12 16:24:21.788,59.0,None,interval2,None
2025-11-12 16:24:22.255,63.0,None,interval2,None
2025-11-12 16:24:22.731,59.0,None,interval2,None
2025-11-12 16:24:23.196,60.0,None,interval2,None
2025-11-12 16:24:23.803,61.0,None,interval2,None
2025-11-12 16:24:24.229,60.0,None,interval2,None
2025-11-12 16:24:24.809,60.0,None,interval2,None
2025-11-12 16:24:25.883,58.0,None,interval2,None
2025-11-12 16:24:26.303,59.0,None,interval2,None
2025-11-12 16:24:26.857,58.0,None,interval2,None
2025-11-12 16:24:27.321,59.0,None,interval2,None
2025-11-12 16:24:27.965,52.0,None,interval2,None
2025-11-12 16:24:29.015,56.0,None,interval2,None
2025-11-12 16:24:29.372,49.0,None,interval2,None
2025-11-12 16:24:29.870,66.0,None,interval2,None
2025-11-12 16:24:30.441,79.0,None,interval2,None
2025-11-12 16:24:30.954,65.0,None,interval2,None
2025-11-12 16:24:31.957,68.0,None,interval2,None
2025-11-12 16:24:32.365,68.0,None,interval2,None
2025-11-12 16:24:32.972,68.0,None,interval2,None
2025-11-12 16:24:33.376,67.0,None,interval2,None
2025-11-12 16:24:33.991,68.0,None,interval2,None
2025-11-12 16:24:34.983,67.0,None,interval2,None
2025-11-12 16:24:36.046,68.0,None,interval2,None
2025-11-12 16:24:36.461,67.0,None,interval2,None
2025-11-12 16:24:37.497,66.0,None,interval2,None
2025-11-12 16:24:38.120,65.0,None,interval2,None
2025-11-12 16:24:39.123,65.0,None,interval2,None
2025-11-12 16:24:39.568,66.0,None,interval2,None
2025-11-12 16:24:40.060,66.0,None,interval2,None
2025-11-12 16:24:40.487,65.0,None,interval2,None
2025-11-12 16:24:41.510,64.0,None,interval2,None
2025-11-12 16:24:43.249,64.0,None,interval2,None
2025-11-12 16:24:43.564,64.0,None,interval2,None
2025-11-12 16:24:44.525,64.0,None,interval2,None
2025-11-12 16:24:45.204,64.0,None,interval2,None
2025-11-12 16:24:45.660,63.0,None,interval2,None
2025-11-12 16:24:46.154,62.0,None,interval2,None
2025-11-12 16:24:47.152,60.0,None,interval2,None
2025-11-12 16:24:47.643,59.0,None,interval2,None
2025-11-12 16:24:48.301,53.0,None,interval2,None
2025-11-12 16:24:49.316,56.0,None,interval2,None
2025-11-12 16:24:49.733,53.0,None,interval2,None
2025-11-12 16:24:50.258,52.0,None,interval2,None
2025-11-12 16:24:50.722,52.0,None,interval2,None
2025-11-12 16:24:51.203,52.0,None,interval2,None
2025-11-12 16:24:51.743,49.0,None,interval2,None
2025-11-12 16:24:52.256,57.0,None,interval2,None
2025-11-12 16:24:52.770,67.0,None,interval2,None
